GeneID,GSM2436514,GSM2436515,GSM2436516,GSM2436517,GSM2436518,GSM2436519,GSM2436520,GSM2436521,GSM2436522,GSM2436523
100616342,0,0,0,0,0,0,0,0,0,0
90933,28,33,55,35,25,40,38,55,27,34
10399,5307,5785,11776,4139,6798,7102,5899,3965,11063,5688
619571,2,10,5,3,3,8,5,1,1,5
619570,0,4,4,3,1,1,0,0,3,1
101928649,67,123,67,70,53,73,68,55,80,74
84851,205,376,274,207,210,337,285,243,286,290
100507602,85,159,260,58,131,118,130,183,280,90
105377771,7,13,4,7,9,9,8,9,3,6
107986495,1,1,1,1,1,1,0,1,0,0
100132062,13,42,14,24,25,24,15,40,7,14
26683,0,0,0,0,0,0,1,0,0,0
107986552,0,0,0,0,0,0,0,0,0,0
441123,0,3,3,1,2,3,0,3,2,3
105374869,0,0,0,0,0,0,0,0,0,0
285766,0,0,0,0,0,0,0,0,0,0
105374870,0,0,0,0,0,0,0,2,0,0
102723922,3,6,13,4,5,9,13,6,3,8
107986553,0,0,0,0,0,0,0,0,0,2
56940,674,1763,1436,1050,1285,1302,881,647,1200,1079
3662,8,0,2,2,2,12,47,8,21,73
105374875,0,1,1,1,1,3,1,1,1,0
55770,507,1146,590,441,568,564,565,255,658,757
135458,3,8,4,0,2,3,8,1,10,6
105374873,1,0,0,0,1,1,1,0,0,0
101927691,0,0,0,0,0,0,0,0,2,1
101927353,0,0,0,0,0,0,0,0,0,0
285768,0,0,0,0,0,0,5,0,1,0
105374879,0,0,0,0,0,3,1,1,0,3
107986554,3,3,0,0,0,3,15,10,9,9
94234,72,62,13,0,0,39,110,78,135,109
106144586,0,0,0,0,0,0,0,0,0,0
112267978,0,0,0,0,0,0,0,1,0,0
105374880,0,0,0,0,0,0,0,0,0,0
2295,1,0,0,0,0,0,3,0,2,3
102466720,0,0,0,0,0,0,1,0,0,0
102723944,3,0,3,6,1,3,1,5,9,3
105374883,0,0,0,0,0,0,0,0,0,0
105374882,0,0,0,0,0,0,0,0,0,0
107986555,2,4,3,1,0,1,0,1,1,4
101927703,7,14,11,2,3,2,5,9,3,1
2296,752,1848,1288,931,1272,805,894,2400,499,800
2762,427,868,648,497,492,455,359,530,615,417
107986514,27,21,24,15,30,18,23,6,26,13
107986513,25,132,20,53,17,47,27,42,7,14
107986512,0,1,1,38,0,9,14,40,1,4
100508120,31,103,83,66,77,42,55,74,49,44
154386,3,4,0,0,3,1,0,7,4,1
105374885,0,0,0,0,0,0,0,0,1,0
340156,91,154,113,60,148,150,97,37,102,108
56897,596,941,611,408,620,723,564,294,723,669
1992,3465,10947,6192,4404,4134,5367,3433,2520,3963,4041
100616285,0,3,0,1,0,1,1,0,0,0
221756,15,99,107,14,8,65,66,31,73,12
101927730,87,160,60,99,60,97,62,28,12,53
5272,2721,3697,1071,1986,1540,2410,2005,1132,654,1847
105374887,0,0,0,0,0,0,0,0,0,0
5269,1606,1801,2673,1326,1776,1714,1541,1024,2488,1559
401232,20,63,38,22,39,25,22,77,64,49
105374888,2,10,5,5,5,2,1,4,6,4
4835,226,279,443,142,332,163,302,87,449,219
401233,120,74,105,67,91,38,96,46,71,67
101927759,6,5,6,2,9,1,5,0,2,1
8737,1198,1771,898,746,788,1354,1126,297,886,1235
107986556,11,25,6,22,13,5,3,10,6,7
670,257,113,265,114,187,157,201,138,362,231
7280,2154,905,400,425,763,617,704,759,903,912
105374889,4,6,0,2,1,2,6,6,3,1
100507194,0,0,0,0,0,0,0,0,1,0
347733,992,483,242,222,384,356,385,376,475,443
100422781,0,0,2,0,0,0,0,0,0,0
389362,179,329,315,233,294,249,236,215,415,281
63027,204,228,83,243,107,327,257,550,216,171
105374890,0,0,1,7,0,6,1,30,0,1
643327,7,3,1,4,1,9,7,48,5,5
100507336,3,8,1,3,8,6,3,2,1,3
221749,1015,2256,898,785,1116,1747,1258,444,1114,1202
26240,72,100,118,44,92,96,55,43,192,78
107986557,0,0,0,0,0,0,0,0,0,0
105374893,0,0,0,0,0,0,0,0,0,0
107986558,0,0,0,0,1,0,0,0,0,0
8899,1126,1267,1111,1168,749,1137,1148,1212,917,1062
222826,0,0,0,0,1,0,0,0,0,0
404220,143,218,277,215,194,196,153,108,314,180
10455,676,817,1135,573,716,756,667,308,1356,850
100507506,1,0,0,2,3,1,2,0,1,3
107986559,0,0,0,0,0,0,0,0,0,0
102724096,0,0,0,0,0,0,0,0,0,0
101927888,0,0,0,0,0,0,0,0,0,0
107986560,0,0,0,0,0,0,0,0,0,0
107986561,0,0,0,0,0,0,0,0,1,0
105374894,2,0,0,0,0,0,0,0,0,0
105374895,2,0,0,0,0,0,0,0,0,0
497048,0,0,1,2,2,2,1,0,5,4
9425,247,260,351,205,270,313,250,200,323,312
101927913,1,1,0,0,0,0,0,1,0,0
105374897,5,12,0,3,7,2,3,9,0,2
10799,206,128,203,89,87,101,145,71,373,186
100129461,18,15,54,14,19,12,17,18,52,31
57128,203,199,348,140,210,199,221,252,433,262
648791,30,27,12,6,7,7,14,27,31,8
100500900,0,0,0,0,0,0,0,0,0,0
10667,362,510,374,191,214,390,245,185,443,234
101927972,0,0,0,0,0,0,0,0,0,0
101927950,0,1,0,2,0,4,1,1,0,0
107986515,2,78,7,27,7,42,17,26,0,8
105374898,530,775,1289,458,924,651,754,905,1112,693
107986516,0,7,3,3,0,4,1,3,5,7
51299,1426,2470,3679,1281,2951,1869,2011,2112,2995,1929
2162,0,31,4,1,1,0,0,3,3,11
102466866,0,0,0,0,0,0,0,0,0,0
100847034,0,0,0,0,0,0,0,0,0,0
285780,0,1,1,0,1,0,0,0,0,1
9450,0,0,0,0,3,0,6,0,4,3
101928004,33,46,17,13,20,38,8,22,41,15
101928047,2,21,14,8,9,6,13,4,18,28
105374901,0,0,3,0,2,1,1,0,1,0
105374903,0,0,0,0,0,0,0,0,1,5
105374902,1,0,0,0,0,0,0,0,0,1
105374904,0,0,0,0,0,0,0,0,0,0
6239,301,1086,447,294,469,640,448,401,234,566
6745,1838,3001,3261,1488,2454,2371,2482,1224,2685,3531
285782,9,11,1,2,4,3,5,4,3,3
83732,880,1184,780,544,483,718,756,232,734,773
102724234,0,0,0,0,0,0,1,0,0,0
101928076,104,79,23,32,21,74,64,94,138,92
1832,8562,7070,1603,1919,1029,7717,7692,6303,4123,14191
154007,187,375,333,193,280,341,306,275,394,400
105374906,0,12,15,0,5,1,0,1,2,0
654,375,279,484,370,652,435,542,195,544,489
105374907,3,0,0,4,1,0,7,4,1,0
100526836,652,1142,1040,771,1633,1125,860,393,1522,1363
81567,638,1173,989,751,1646,1142,828,353,1497,1343
206426,11,5,2,1,7,1,10,1,3,6
100526837,222,403,601,206,404,297,321,307,521,382
63915,135,293,440,153,325,206,219,234,327,265
9521,288,345,477,174,279,261,324,219,611,337
100124533,0,0,0,2,0,3,2,1,1,1
105374910,0,0,0,0,0,0,0,0,0,0
105374911,0,0,0,0,0,0,0,0,0,0
105374912,0,0,0,0,0,0,0,0,0,0
51000,310,406,537,275,350,355,394,238,577,428
100506207,2,0,6,9,14,3,11,9,22,15
728655,0,0,0,5,0,0,1,0,0,0
112267952,4,0,0,0,2,0,1,0,0,0
105374913,10,0,1,0,0,0,0,0,0,1
105374914,2,0,0,0,0,0,0,0,0,1
107986562,0,0,0,0,0,0,0,0,0,0
112267894,0,0,0,0,0,0,0,0,0,0
112267856,0,0,0,0,0,0,0,0,0,0
266553,0,0,0,0,0,0,0,0,0,0
105374919,0,0,0,0,0,0,0,0,0,0
105374918,0,0,0,0,0,0,0,0,0,0
105374920,2,0,1,0,0,1,0,0,10,7
105374921,0,0,0,0,0,0,0,2,1,4
7020,94,8,5,1,0,37,82,66,93,146
109729173,10,2,1,0,0,5,11,7,12,16
100130275,0,0,0,0,0,0,0,0,1,3
107986564,0,0,0,0,0,0,0,0,0,0
221718,0,0,0,0,0,2,0,0,1,2
106660610,0,0,0,0,0,0,0,1,0,0
100846998,0,0,0,0,0,0,0,0,0,0
101928106,0,0,0,0,0,0,0,0,0,0
101928146,1,0,0,0,0,0,0,0,3,1
2651,311,514,48,153,222,391,441,132,297,420
105374924,0,0,2,0,0,0,0,0,0,1
347744,8,9,11,5,9,3,5,3,12,3
105374923,0,0,0,0,0,0,0,0,2,0
55003,568,733,571,247,245,451,508,157,633,580
51522,1534,1548,2606,1160,1818,1292,1514,961,3075,1686
81853,716,717,1241,536,766,651,817,544,1460,845
4117,295,256,86,63,57,184,193,180,121,174
9247,0,0,1,0,2,0,0,1,0,1
221711,36,18,19,36,22,3,27,33,8,15
101928191,0,0,0,1,4,0,0,1,0,0
54898,0,0,1,3,0,0,1,1,0,2
100506409,1,0,0,0,0,0,0,0,0,0
221710,241,129,141,76,125,149,167,102,192,207
405754,0,0,0,7,3,3,6,16,1,3
4739,9099,9195,9810,8854,8630,7687,5999,8205,3804,5233
105374925,0,1,2,2,0,1,3,0,1,1
112267953,0,0,0,0,0,0,0,0,0,0
105374927,1,0,4,0,4,2,6,0,1,1
105374928,0,0,0,0,0,0,0,0,0,0
105374929,0,0,0,0,0,0,0,0,0,0
100113407,26,66,43,43,60,36,59,14,87,86
340184,0,0,0,0,0,1,0,0,0,0
84830,37,0,4,9,6,6,13,6,23,28
107986566,2,1,2,2,2,4,0,2,2,3
107986569,0,0,1,0,0,0,0,0,0,0
107986567,0,0,0,0,0,0,1,0,0,1
102724379,0,0,0,0,0,0,0,0,0,0
107986570,0,0,0,0,0,0,0,0,0,0
101928253,0,0,0,0,0,0,0,0,0,0
3096,605,1467,638,924,840,1366,959,603,600,964
1906,2138,1856,1794,426,4142,2217,1387,725,4688,1856
105374931,0,0,0,0,0,0,0,0,0,0
101928309,0,0,0,0,1,0,0,0,1,0
107984015,0,0,0,0,0,0,0,0,0,0
221692,128,251,163,130,109,120,119,165,98,176
105374935,0,0,0,0,0,0,0,0,0,0
105374934,0,0,0,0,0,0,0,0,0,0
105374933,0,4,0,5,2,1,4,1,1,1
107080638,38,44,127,40,115,61,60,50,135,81
100130357,8,17,11,10,13,15,20,11,9,12
51256,45,43,140,42,112,66,67,53,139,84
105374936,4,11,0,0,0,0,1,0,0,0
54438,1043,3151,1656,1190,1470,1894,932,328,1075,1559
105374937,9,0,3,5,3,1,5,8,5,1
23408,185,437,451,248,285,335,206,211,468,397
105374938,14,27,20,9,10,18,11,10,18,15
51406,1288,1593,2201,834,965,1145,1084,1206,1712,1259
10048,206,445,328,313,334,313,321,501,233,259
63933,540,727,921,558,702,592,644,458,1085,839
107986571,18,81,49,34,41,41,34,23,44,37
221687,0,0,0,1,0,5,1,0,0,0
105374939,0,0,0,0,0,0,0,0,0,0
9308,1634,1644,1078,1387,1476,973,1191,775,796,1097
105374940,0,0,0,0,2,0,1,8,0,0
102216342,0,0,0,0,0,0,0,0,0,0
105374943,0,0,0,0,0,0,0,0,0,0
105374942,2,0,0,0,0,0,0,0,0,2
101928331,0,0,0,0,0,2,4,0,4,2
101928354,0,0,0,0,0,0,1,0,0,3
102724463,0,0,0,0,0,0,0,0,0,0
107986572,0,0,0,0,0,0,0,0,0,0
105374944,0,1,0,0,0,0,0,0,0,0
105374945,9,0,0,0,0,0,0,0,0,0
105374946,0,0,0,0,0,0,0,0,0,0
3720,358,502,352,298,344,414,389,452,214,382
100506681,0,0,0,2,2,3,0,2,1,0
84062,411,525,552,297,378,370,381,223,417,295
105374947,4,9,4,24,5,13,14,14,1,6
102724520,0,0,0,0,0,0,0,0,0,0
105374948,0,0,0,0,0,0,1,0,0,0
105374949,3,0,0,0,0,0,5,0,3,12
101928406,0,0,0,0,0,0,0,0,0,0
29116,1664,1683,1809,1738,2761,1186,1427,2523,1365,1130
100616269,1,0,0,2,1,0,0,2,0,0
107986517,11,0,2,5,0,2,10,0,3,4
2766,109,233,360,134,444,168,162,190,251,245
6310,184,332,321,227,364,284,249,278,140,374
101928433,31,21,41,43,44,24,40,173,21,44
107986573,0,0,0,0,0,0,0,0,0,1
105374951,0,1,0,0,0,0,0,0,0,0
101928463,0,0,0,0,0,0,0,0,0,0
401236,2,6,0,0,0,0,0,0,0,0
221662,2,0,9,4,2,7,11,11,4,3
10486,9,0,52,6,4,32,4,13,26,29
101928491,0,0,0,0,0,0,0,0,0,0
102724591,2,3,0,0,0,2,0,1,0,1
51439,867,1075,760,516,950,907,801,448,845,1346
9972,508,480,284,293,262,483,464,457,255,462
105374952,58,118,55,55,52,62,59,60,61,50
63971,371,687,728,425,609,475,589,535,532,551
105374953,2,0,2,5,1,2,1,7,0,0
378884,38,0,8,5,16,1,11,9,27,20
7172,387,405,435,230,308,331,374,140,518,464
221656,113,61,71,66,66,100,61,82,71,109
7913,2788,3656,2749,1933,1981,2563,2698,1989,2544,3106
255488,547,607,311,183,569,419,454,165,498,693
105374955,0,0,0,0,0,0,0,0,0,0
105374956,0,0,0,0,0,0,0,0,0,0
693125,0,0,0,0,0,0,0,0,0,0
105374957,0,0,0,0,0,0,0,0,0,0
100189287,0,0,0,0,0,0,0,0,0,0
105374958,0,0,0,0,0,0,0,0,0,0
101928519,0,0,0,0,0,0,0,0,0,0
107986574,0,0,0,0,0,0,0,0,0,0
105374961,0,0,0,0,0,0,0,0,0,0
107986575,0,0,0,1,0,0,0,0,0,0
105374960,0,0,0,0,0,0,0,0,0,0
105374959,0,0,0,0,0,0,0,0,0,0
100506885,1,0,3,2,1,2,1,1,1,0
105374963,0,0,0,0,0,0,0,1,0,0
3400,571,110,98,4,3,144,371,111,520,760
105374965,0,0,0,1,0,0,0,0,0,0
154141,105,162,118,57,122,135,73,88,110,137
101928573,0,1,0,0,0,0,0,0,0,0
107986576,0,0,0,0,0,0,0,0,0,0
1871,80,138,145,111,142,103,106,86,61,97
54901,274,636,293,343,472,633,473,422,708,736
105374968,17,4,22,13,11,15,11,2,30,30
107986577,0,0,2,2,1,0,0,0,1,1
105374966,4,12,3,14,3,11,11,1,2,1
107986578,10,24,6,8,20,31,14,8,41,41
100874531,0,0,0,0,1,0,0,0,0,0
107986579,2,0,0,0,1,2,1,0,0,0
6659,781,592,472,275,1075,386,449,1137,302,263
401237,63,69,47,24,64,49,28,10,20,28
105374970,0,0,0,0,0,0,0,0,0,0
729177,0,0,6,1,4,5,9,1,6,4
5617,2,0,1,0,0,0,5,0,1,2
105374971,0,0,0,0,1,0,0,0,0,0
154150,0,0,0,0,0,0,0,0,0,0
105374972,0,0,0,0,1,0,1,0,0,0
105374973,0,0,0,1,0,0,0,1,0,0
102724736,0,0,0,0,0,0,0,0,0,0
105374974,0,0,0,1,0,0,4,5,0,0
102724749,0,0,0,0,0,0,0,0,0,0
105374976,0,0,0,0,0,0,0,0,0,0
105374975,0,0,0,0,0,0,0,0,0,0
140767,0,0,0,0,0,0,0,0,0,1
51473,2,1,0,0,1,1,0,0,0,2
353219,1,0,0,0,0,0,0,0,0,0
57380,252,304,339,132,264,252,234,125,445,317
2822,86,66,45,28,36,49,43,31,76,81
7915,117,288,81,49,54,100,82,39,113,172
9856,1,8,0,0,0,4,1,0,1,0
51567,446,395,744,330,569,502,543,270,956,660
55856,250,397,615,225,316,302,303,223,644,450
81688,1264,1111,763,785,744,860,946,490,1369,1441
105374978,0,0,0,0,0,0,0,0,0,0
51053,234,184,190,101,165,188,193,198,557,330
101928603,0,1,0,2,0,3,0,0,0,1
9750,95,589,134,191,206,618,149,100,924,464
105374981,0,0,1,0,0,1,0,0,0,1
102724765,4,8,0,1,0,1,0,10,3,1
8418,1452,2286,2224,1655,1456,2600,921,1880,2044,1594
101928663,4,5,4,2,4,4,1,1,3,4
105375106,2,3,2,0,2,1,2,2,2,6
55604,225,302,379,210,183,179,145,241,173,450
10590,0,0,0,0,0,1,0,0,0,0
6568,0,0,0,0,0,0,0,0,0,0
221613,0,0,0,0,0,0,0,0,0,0
255626,0,0,0,0,0,0,0,0,0,0
387319,0,0,0,0,0,0,0,0,0,0
10050,0,0,0,0,0,0,0,0,0,0
10786,0,0,0,0,0,0,0,0,1,0
10246,0,0,0,0,0,0,0,0,0,0
10475,1053,1925,1459,1254,1405,1371,1109,1468,946,1266
3024,0,1,39,9,67,13,11,19,25,21
8350,26,19,5,7,21,7,1,16,13,2
8359,11,22,3,3,12,14,1,18,16,5
8366,8,4,4,0,3,9,0,8,1,1
8358,0,0,1,0,3,2,0,3,4,5
8335,3,1,0,2,5,0,1,14,2,0
3018,1,3,0,2,5,4,0,2,3,0
8352,1,3,0,2,1,1,0,0,0,1
3006,53,155,359,691,1065,147,139,713,303,117
108783645,3,14,5,3,3,6,1,3,4,6
3077,81,158,158,95,114,137,117,85,129,162
8364,134,225,601,279,397,298,224,209,624,266
3010,0,0,0,0,1,0,0,0,0,0
8347,8,24,33,26,107,10,8,22,17,13
8334,22,42,122,56,130,54,39,128,102,29
3008,34,115,275,301,684,109,75,328,266,91
3017,29,6,24,26,91,11,11,93,22,11
8344,11,4,8,7,15,4,4,13,14,3
8360,9,0,0,0,1,3,2,2,1,0
8351,11,12,1,9,22,14,3,23,5,6
3013,4,4,1,3,3,6,0,4,4,2
8343,0,0,2,2,5,1,1,2,0,0
8367,17,37,65,40,31,33,13,29,43,18
8339,8,13,0,3,16,5,1,30,4,4
3012,8,4,1,7,36,7,2,73,7,6
8353,0,0,7,2,5,8,3,1,9,5
3007,1,101,85,164,259,61,23,226,108,37
8361,0,17,3,0,1,5,0,0,3,1
8369,0,0,0,0,0,0,0,0,0,0
8968,0,3,2,0,2,3,1,6,2,1
8345,0,0,3,0,1,0,0,2,3,0
105374986,0,0,0,0,0,0,0,3,0,0
8355,0,0,0,0,1,0,0,0,0,0
8346,4,0,1,0,2,1,0,4,1,0
105374985,7,0,7,9,16,8,4,10,17,6
8365,1,3,29,10,30,16,10,8,32,17
7210,0,0,0,0,0,0,0,0,0,0
7232,0,0,0,0,0,0,0,0,0,0
100189218,0,0,0,0,1,0,0,0,0,0
100189321,0,0,0,0,0,0,0,0,0,0
100189185,0,0,0,0,0,0,0,0,0,0
100189430,0,0,0,0,0,0,0,0,0,0
100189094,0,0,0,0,0,0,0,0,0,0
100189436,0,0,1,0,0,0,1,0,2,0
100189410,1,4,0,0,1,1,0,1,0,0
101928743,0,0,0,0,0,0,0,0,0,0
100189382,1,0,0,0,0,0,0,0,0,0
100189396,0,0,0,0,0,0,0,0,0,0
100189040,0,0,0,0,0,0,0,0,0,0
100189048,0,0,0,0,0,0,0,0,1,0
107986582,0,0,0,0,0,0,0,0,1,0
11118,1075,1855,1807,809,937,1319,968,985,1487,1543
10385,950,1034,917,610,655,834,774,1174,594,684
11119,980,1773,985,660,875,1086,871,577,1181,1177
54718,85,89,79,67,107,70,81,137,79,72
10384,744,1391,1067,594,653,761,809,603,1045,1180
11120,303,456,454,228,450,286,253,487,494,304
285819,9,11,16,10,12,6,7,21,13,7
107986583,39,81,28,14,29,64,53,14,73,75
696,0,0,0,0,0,1,0,0,0,1
100189288,0,0,0,0,0,0,0,0,0,0
493812,78,168,55,28,42,121,105,24,126,147
100189319,2,0,0,1,0,0,0,0,0,0
7231,1,0,0,0,0,0,0,0,0,0
100189227,1,0,0,0,0,0,0,0,0,0
10473,568,586,1024,450,657,600,763,372,1181,913
100189308,2,0,0,0,0,0,0,0,0,0
100189153,0,0,0,0,0,0,0,0,0,0
100189223,0,0,0,0,0,0,0,0,0,0
100189110,1,2,0,1,1,0,0,0,0,0
100189272,0,0,0,0,0,0,0,0,0,0
105374988,1,2,0,0,1,3,0,2,2,1
100189337,0,0,0,0,0,0,0,0,0,0
100189162,3,3,0,0,0,0,0,0,0,0
100189219,5,0,0,0,0,0,0,0,0,0
29777,1099,1326,1187,393,516,877,718,332,1020,855
105374989,0,8,0,5,0,3,2,0,0,0
79692,231,222,217,139,177,182,212,181,206,233
102724851,8,12,3,12,4,8,15,11,6,12
105374991,0,0,0,0,0,0,0,0,0,0
100189303,0,0,0,0,0,0,0,0,0,0
100189401,0,0,0,0,0,0,0,0,0,0
100189391,0,0,0,0,0,0,0,0,0,0
100189354,0,0,0,0,0,0,0,0,0,0
100189372,0,0,0,0,0,0,0,0,0,0
107986682,0,0,0,0,0,0,0,0,0,0
107986683,0,0,0,0,0,0,0,0,0,0
105374992,0,0,0,0,0,0,0,0,0,0
107986680,0,0,0,0,0,0,0,0,0,0
387036,16,28,19,16,21,20,21,26,23,16
100133205,5,4,0,0,6,5,4,6,10,3
100270746,7,36,0,1,15,8,3,17,27,3
100189028,0,0,2,0,1,0,3,0,1,0
100189172,0,0,0,0,0,0,0,0,0,0
100189157,0,0,0,0,0,0,0,0,0,0
105374995,8,0,0,0,1,2,1,0,0,0
8970,14,11,5,5,15,7,3,9,7,3
8969,7,0,0,1,2,1,1,2,5,0
85236,227,109,355,207,465,194,188,303,526,184
8294,1,0,3,1,3,3,2,8,5,2
85235,0,0,2,5,22,0,6,9,6,3
100422934,0,0,0,0,0,0,0,0,0,1
100189196,0,0,0,0,0,0,0,0,0,0
100188987,0,0,0,1,1,0,0,0,0,0
100189143,0,0,0,0,0,0,0,0,0,0
100189336,0,0,0,0,0,0,0,0,0,0
100189368,0,0,0,0,0,0,0,0,0,0
100189041,0,0,0,0,0,0,0,0,0,0
100189167,0,0,0,0,0,0,0,0,0,0
100189099,0,0,0,0,0,0,0,0,0,0
100189067,1,0,0,0,0,0,0,0,0,0
100189014,0,0,0,0,0,0,0,0,0,0
100189310,0,0,0,0,0,0,0,0,0,0
10279,1,0,0,0,0,4,0,7,10,7
7202,0,0,0,0,0,0,0,0,0,0
100189213,0,0,0,0,0,0,0,0,0,0
100189363,0,0,0,0,0,0,0,0,0,0
100189408,0,0,0,0,0,0,0,0,0,0
100189329,0,0,0,0,0,0,0,0,0,0
100189002,0,0,0,0,0,0,0,0,0,0
94026,0,0,0,0,0,0,0,1,0,0
105375107,0,0,0,0,0,0,0,0,0,0
387316,0,0,1,0,0,0,0,0,0,0
100189345,0,0,0,0,0,0,0,0,0,0
100189182,0,0,0,0,0,0,0,0,0,0
7754,100,163,111,61,105,237,127,117,214,182
346157,76,132,73,43,78,82,92,46,113,84
7738,153,378,178,107,359,213,231,207,423,302
105375001,30,55,4,4,6,16,8,31,25,12
100189077,1,0,0,0,0,0,1,1,0,0
100189158,1,1,0,1,1,0,0,2,1,0
23437,2,0,0,0,0,1,0,0,0,0
100189247,2,0,0,0,0,0,0,0,0,0
100189292,0,0,0,0,0,0,0,0,0,0
107986584,0,0,0,1,1,1,2,5,0,2
23540,0,0,0,0,0,0,0,0,0,0
100189189,0,0,0,0,0,0,0,0,0,0
790951,0,0,0,0,0,0,0,0,0,0
100189352,0,0,0,0,0,0,0,0,0,0
94017,0,0,0,0,0,0,0,0,0,0
100189268,0,0,0,0,0,0,0,0,0,0
100189070,0,0,0,0,0,0,0,0,0,0
100189012,0,0,0,0,0,0,0,0,0,0
100189390,0,0,0,0,0,0,0,0,0,0
100189200,0,0,0,0,0,0,0,0,0,0
100189053,0,0,0,0,0,0,0,1,0,0
100189297,1,0,0,0,0,0,0,0,0,0
100189038,0,0,0,0,0,0,0,0,0,0
100189301,0,0,0,0,0,0,0,0,0,0
100189300,0,0,0,0,0,0,0,0,0,0
100189131,0,0,0,0,0,0,0,0,0,0
791231,0,0,0,0,0,0,0,0,0,0
100189095,1,1,0,0,0,0,0,0,0,0
100189428,0,0,0,0,0,0,0,0,0,0
100189205,0,0,0,0,0,0,0,0,0,0
100189161,0,0,0,0,0,0,0,0,0,0
100189340,0,0,0,0,0,0,0,0,0,0
100189071,0,0,0,0,0,0,0,0,0,0
100507173,4,1,0,1,0,0,0,1,0,3
100189164,0,0,0,0,0,0,0,0,0,0
100189374,0,0,0,0,0,0,0,0,0,0
100189101,0,0,0,0,0,0,0,0,0,0
791230,0,0,0,0,0,0,0,0,0,0
100131289,0,0,0,0,0,0,0,0,2,2
7212,0,0,0,0,0,0,0,0,0,0
100189214,3,0,0,0,0,0,0,0,0,0
100189074,0,0,0,0,0,0,0,0,0,0
8340,0,0,0,0,2,1,0,0,1,0
8329,4,0,1,0,0,3,3,2,2,3
8357,5,4,0,0,4,3,0,8,4,5
8331,2,0,0,0,0,2,1,2,2,3
8342,0,0,0,0,0,0,0,0,0,0
8363,3,8,13,7,7,2,4,29,10,4
8362,3,7,13,8,7,2,4,25,10,4
8330,7,4,3,1,4,5,0,9,6,3
8341,28,6,14,9,22,12,4,13,12,5
8332,4,1,0,1,6,3,0,5,1,0
3009,0,0,2,9,23,2,3,6,12,4
8354,4,2,3,1,5,5,0,7,0,0
8368,0,0,0,0,0,1,0,0,0,0
8356,0,0,0,0,0,0,0,1,0,0
8336,16,1,6,3,5,2,3,12,6,0
8348,6,2,4,3,9,2,2,5,5,2
100189315,0,0,0,0,0,0,0,0,0,0
100189314,0,0,0,0,0,0,0,0,0,0
81697,0,0,0,0,0,0,0,0,0,0
26212,0,0,0,0,0,0,0,0,0,0
442179,0,1,0,0,0,0,0,0,0,0
102724889,22,22,11,10,14,12,7,11,25,12
7718,80,31,20,8,15,17,24,18,47,31
221584,28,5,3,3,0,1,10,0,9,2
100129195,28,34,57,24,37,33,28,33,70,27
80345,63,56,129,40,106,80,65,31,180,105
7745,136,437,136,115,244,280,175,140,144,315
651302,0,0,2,0,3,3,1,9,4,2
100189159,0,0,0,0,0,1,0,0,0,0
222699,4,11,5,5,5,4,4,9,2,9
7746,93,116,183,107,108,123,147,99,212,128
387032,19,47,41,8,61,34,43,22,80,50
222698,23,79,39,16,6,22,29,25,27,28
7741,209,253,257,104,246,180,173,154,389,235
84547,67,57,164,60,110,165,103,84,155,74
64288,197,214,164,63,72,125,103,125,161,129
80317,37,82,56,26,62,82,61,26,114,75
9753,73,179,43,34,75,83,60,62,134,75
105374998,0,0,0,0,0,0,0,0,0,0
105374997,3,0,10,13,0,30,12,13,15,10
222696,26,32,28,13,2,48,22,21,25,10
100189344,0,0,0,0,0,0,0,0,0,0
100189118,0,0,0,0,0,0,0,0,0,0
100189035,0,0,0,0,0,0,0,0,0,0
257202,0,0,0,0,0,0,0,0,0,0
2880,0,0,0,0,0,0,0,0,0,0
100189348,0,0,0,0,0,0,0,0,0,0
107986586,0,0,0,0,0,0,0,0,0,0
100189034,0,0,0,0,0,0,0,0,0,0
114821,0,0,0,0,1,0,1,0,1,0
100189138,0,0,0,0,1,0,0,0,0,0
100189225,0,0,0,0,0,0,0,0,0,0
100189299,0,0,0,0,0,0,0,0,0,0
105374996,0,0,0,0,0,0,0,0,0,0
100189114,0,0,0,0,0,0,0,0,0,0
100189360,0,0,0,0,0,0,0,0,0,0
387055,0,0,0,0,0,0,0,0,0,0
100189046,0,0,0,0,0,0,0,0,0,0
100189400,0,0,0,0,0,0,0,0,0,0
100189395,0,0,0,0,0,0,0,0,0,0
100189092,0,0,0,0,0,0,0,0,0,0
100189433,0,0,0,0,0,0,0,0,0,0
100189033,1,0,0,0,0,0,0,0,0,0
100189178,0,0,0,0,0,0,0,0,0,0
100189365,0,0,0,0,0,0,0,0,0,0
100189332,0,0,0,0,0,0,0,0,0,0
100189082,0,0,0,0,0,0,0,0,0,0
100189149,0,0,0,0,0,0,0,0,0,0
100189137,0,0,0,0,0,0,0,0,0,0
100189346,0,0,0,0,0,0,0,0,0,0
100189170,0,0,0,0,0,0,0,0,0,0
100189066,0,0,0,0,0,0,0,0,0,0
100189093,0,0,0,0,0,0,0,0,0,0
401242,1,2,1,1,0,1,0,1,0,1
100189295,0,0,0,0,0,0,0,0,0,0
100189084,1,0,0,0,0,0,0,0,0,0
107987402,0,0,0,0,0,1,0,1,0,0
414760,3,4,3,3,7,4,4,8,6,1
5987,817,1203,742,484,567,967,738,417,734,832
100189237,3,0,0,0,0,0,0,0,0,0
100189121,0,0,0,0,0,0,0,0,0,0
100189202,0,0,0,0,0,0,0,0,0,0
